Sample,Pitch,P_Anteil,I_Anteil,D_Anteil,PWM
2748,-4.44,66.6,0,19.3,85
2749,-4.68,70.1,0,23.5,93
2750,-4.8,72,0,12.2,84
2751,-4.89,73.3,0,9.1,82
2752,-4.97,74.5,0,7.9,82
2753,-4.99,74.9,0,2.4,80
2754,-5.08,76.1,0,8.3,84
2755,-5.11,76.6,0,3.2,80
2756,-5.05,75.8,0,-5.6,80
2757,-5,75,0,-5,80
2758,-4.72,70.9,0,-27.8,80
2759,-4.34,65.1,0,-38.3,80
2760,-3.82,57.4,0,-51.6,80
2761,-3,45,0,-82.4,-80
2762,-1.95,29.3,0,-104.6,-80
2763,-1.11,16.6,0,-84.7,-80
2764,-0.17,2.5,0,-94,-91
2765,0.66,-9.9,0,-82.6,-92
2766,1.52,-22.8,0,-85.9,-108
2767,2.42,-36.2,0,-89.6,-125
2768,2.77,-41.5,0,-35.1,-80
2769,2.96,-44.4,0,-19.6,-80
2770,2.99,-44.9,0,-3.2,-80
2771,2.92,-43.8,0,7.4,-80
2772,2.71,-40.6,0,21.2,-80
2773,2.58,-38.7,0,12.9,-80
2774,2.48,-37.1,0,10.3,-80
2775,2.44,-36.5,0,4.1,-50
2776,2.28,-34.2,0,15.3,-50
2777,1.93,-29,0,35.1,80
2778,1.4,-21.1,0,52.8,80
2779,0.22,-3.3,0,118.4,115
2780,-0.49,7.3,0,70.8,80
2781,-1.31,19.6,0,82.1,101
2782,-2.47,37,0,115.8,152
2783,-2.73,40.9,0,26,80
2784,-2.94,44.1,0,21.6,80
2785,-3.13,47,0,18.8,80
2786,-3.02,45.3,0,-10.9,80
2787,-2.98,44.7,0,-4.3,80
2788,-2.82,42.3,0,-15.9,80
2789,-2.67,40,0,-15,80
2790,-2.63,39.5,0,-3.5,50
2791,-2.49,37.3,0,-14.7,50
2792,-2.27,34.1,0,-21.7,50
2793,-1.83,27.4,0,-44.2,-80
2794,-1.28,19.2,0,-55.1,-80
2795,-0.76,11.4,0,-51.9,-80
2796,-0.33,4.9,0,-42.9,-80
2797,0.04,-0.6,0,-36.6,-80
2798,0.28,-4.2,0,-24.4,-80
2799,0.36,-5.4,0,-8,-80
2800,0.47,-7,0,-10.7,-50
2801,0.4,-5.9,0,7.2,80
2802,-0.1,1.5,0,49.4,80
2803,-0.72,10.8,0,62.1,80
2804,-1.32,19.8,0,59.9,80
2805,-1.77,26.6,0,45.3,80
2806,-2.11,31.6,0,33.5,80
2807,-2.42,36.3,0,31.3,80
2808,-2.66,40,0,24.3,64
2809,-2.73,41,0,6.7,50
2810,-2.82,42.3,0,8.7,50
2811,-2.95,44.2,0,12.9,57
2812,-2.91,43.7,0,-3.3,50
2813,-2.92,43.7,0,0.1,50
2814,-2.9,43.5,0,-1.4,50
2815,-2.9,43.6,0,0.2,50
2816,-2.68,40.2,0,-22.5,50
2817,-2.53,37.9,0,-15,50
2818,-2.47,37.1,0,-5.5,50
2819,-2.28,34.2,0,-19.1,50
2820,-1.95,29.2,0,-33.3,-80
2821,-1.49,22.4,0,-45.6,-80
2822,-1.04,15.6,0,-45.6,-80
2823,-0.6,9.1,0,-43.2,-80
2824,-0.19,2.8,0,-41.9,-80
2825,-0.04,0.6,0,-14.5,-80
2826,0.3,-4.5,0,-34.3,-80
2827,0.3,-4.6,0,-0.4,-50
2828,0.14,-2,0,16.9,80
2829,-0.43,6.5,0,56.7,80
2830,-1.4,21,0,96.9,117
2831,-2.41,36.2,0,101.1,137
2832,-3.28,49.3,0,87.3,136
2833,-3.61,54.1,0,32.6,86
2834,-4.07,61,0,45.8,106
2835,-4.13,62,0,6.4,80
2836,-4.05,60.8,0,-8,80
2837,-3.81,57.2,0,-23.7,80
2838,-3.18,47.6,0,-63.9,-80
2839,-2.63,39.5,0,-54.5,-80
2840,-1.73,25.9,0,-90.1,-80
2841,-1.08,16.2,0,-65.2,-80
2842,-0.3,4.5,0,-77.7,-80
2843,0.4,-6,0,-70,-80
2844,0.79,-11.8,0,-38.8,-80
2845,0.68,-10.3,0,10.3,0
2846,0.33,-5,0,35.1,80
2847,0.03,-0.4,0,30.6,80
2848,-0.2,3,0,22.7,80
2849,-0.29,4.4,0,9.3,80
2850,-0.31,4.7,0,2,80
2851,-0.31,4.7,0,-0.1,80
2852,-0.31,4.7,0,0.1,80
2853,-0.23,3.5,0,-8,-80
2854,-0.01,0.2,0,-22,-80
2855,0.69,-10.3,0,-69.9,-80
2856,1.38,-20.7,0,-69.3,-89
2857,1.76,-26.3,0,-37.6,-80
2858,2.28,-34.3,0,-52.8,-87
2859,2.41,-36.2,0,-12.8,-80
2860,2.44,-36.6,0,-2.8,-80
2861,2.77,-41.6,0,-33.3,-80
2862,2.86,-42.9,0,-8.4,-80
2863,2.56,-38.4,0,29.7,-80
2864,2.24,-33.6,0,31.7,-80
2865,1.95,-29.3,0,29.1,0
2866,1.74,-26,0,21.6,-80
2867,1.47,-22,0,27,80
2868,1.23,-18.4,0,23.6,80
2869,0.72,-10.7,0,51.4,80
2870,0.54,-8,0,17.9,80
2871,0.59,-8.9,0,-5.7,-80
2872,0.75,-11.3,0,-16.1,-80
2873,0.95,-14.2,0,-19.1,-80
2874,1.01,-15.2,0,-6.6,-80
2875,0.9,-13.5,0,11.4,-80
2876,0.79,-11.8,0,11,0
2877,0.88,-13.3,0,-9.6,-80
2878,0.84,-12.7,0,4,-80
2879,0.63,-9.5,0,21.2,80
2880,0.05,-0.7,0,58.3,80
2881,-0.56,8.5,0,61.3,80
2882,-1.01,15.2,0,44.8,80
2883,-1.43,21.4,0,41.5,80
2884,-1.72,25.8,0,29.1,80
2885,-1.96,29.4,0,24.1,80
2886,-1.95,29.3,0,-0.8,50
2887,-1.83,27.4,0,-12.3,50
2888,-1.52,22.8,0,-30.8,-80
2889,-1.2,18,0,-31.8,-80
2890,-0.88,13.3,0,-31.8,-80
2891,-0.69,10.3,0,-19.5,-80
2892,-0.54,8.2,0,-14.5,-80
2893,-0.48,7.3,0,-6,80
2894,-0.35,5.2,0,-13.5,-80
2895,-0.46,7,0,11.6,80
2896,-0.95,14.2,0,48.2,80
2897,-1.39,20.9,0,44.5,80
2898,-1.71,25.7,0,32,80
2899,-1.92,28.8,0,20.9,80
2900,-2.09,31.4,0,17,80
2901,-2.38,35.8,0,29.4,80
2902,-2.25,33.7,0,-13.9,50
2903,-2.39,35.9,0,14.8,50
2904,-2.02,30.3,0,-37.4,-80
2905,-1.49,22.3,0,-53,-80
2906,-1.01,15.1,0,-48.3,-80
2907,-0.63,9.5,0,-37.4,-80
2908,-0.37,5.6,0,-26,-80
2909,-0.18,2.7,0,-19.2,-80
2910,-0.06,0.9,0,-11.8,-80
2911,-0,0,0,-6,-50
2912,0,-0,0,-0.4,0
2913,-0.49,7.3,0,49.1,80
2914,-1.03,15.4,0,54,80
2915,-1.59,23.9,0,56.2,80
2916,-2.05,30.7,0,45.6,80
2917,-2.41,36.1,0,36,80
2918,-3.05,45.7,0,63.9,109
2919,-3.08,46.3,0,3.9,80
2920,-2.98,44.8,0,-10,80
2921,-2.9,43.5,0,-8.6,80
2922,-3.03,45.5,0,13.7,80
2923,-2.81,42.1,0,-22.8,80
2924,-2.26,33.9,0,-54.7,-80
2925,-1.57,23.6,0,-68.9,-80
2926,-0.76,11.4,0,-81.1,-80
2927,0.07,-1,0,-82.7,-83
2928,0.78,-11.7,0,-71.5,-83
2929,1.36,-20.4,0,-57.6,-80
2930,2.05,-30.7,0,-69.1,-99
2931,2.64,-39.6,0,-59.2,-98
2932,2.78,-41.7,0,-13.9,-80
2933,2.84,-42.6,0,-6,-80
2934,2.7,-40.5,0,13.7,-80
2935,2.44,-36.6,0,26.2,-80
2936,2.08,-31.2,0,36.3,80
2937,1.29,-19.3,0,79,80
2938,0.54,-8.2,0,74.2,80
2939,-0.17,2.5,0,71.2,80
2940,-0.86,12.9,0,69.6,82
2941,-1.58,23.8,0,72.1,95
2942,-1.97,29.6,0,38.7,80
2943,-2.24,33.6,0,27.3,80
2944,-2.66,39.9,0,41.4,81
2945,-2.5,37.5,0,-15.5,80
2946,-2.14,32.2,0,-35.8,-80
2947,-1.81,27.1,0,-33.5,-80
2948,-1.2,18,0,-60.6,-80
2949,-0.65,9.7,0,-55.8,-80
2950,-0.16,2.4,0,-48.8,-80
2951,0.37,-5.5,0,-52.5,-80
2952,0.92,-13.9,0,-55.7,-80
2953,0.96,-14.4,0,-3.6,-50
2954,1.19,-17.9,0,-23.4,-50
2955,1.14,-17.1,0,5.3,-50
2956,0.67,-10.1,0,46.6,80
2957,0.17,-2.5,0,50.6,80
2958,-0.41,6.2,0,58,80
2959,-1.1,16.6,0,69.3,85
2960,-1.59,23.9,0,48.7,80
2961,-1.97,29.5,0,37.4,80
2962,-2.25,33.7,0,28.3,80
2963,-2.28,34.2,0,2.9,80
2964,-2.4,36.1,0,12.7,80
2965,-2.64,39.6,0,23.9,80
2966,-2.42,36.3,0,-22,80
2967,-2.06,30.8,0,-36.7,-80
2968,-1.68,25.2,0,-37.6,-80
2969,-1.14,17.1,0,-53.8,-80
2970,-0.59,8.9,0,-55.1,-80
2971,-0.03,0.5,0,-56,-80
2972,0.44,-6.7,0,-47.5,-80
2973,1.31,-19.7,0,-87,-106
2974,1.9,-28.5,0,-58.2,-86
2975,2.16,-32.4,0,-26.6,-80
2976,2.19,-32.9,0,-2.8,-80
2977,2.18,-32.7,0,1,-80
2978,2,-30,0,18,-80
2979,1.77,-26.6,0,22.9,-80
2980,1.38,-20.7,0,39.1,80
2981,0.75,-11.2,0,63.6,80
2982,-0.15,2.3,0,89.6,91
2983,-1.06,15.9,0,91.1,107
2984,-1.86,27.9,0,80,107
2985,-2.8,42.1,0,94.3,136
2986,-3.11,46.6,0,30.4,80
2987,-3.5,52.4,0,38.7,91
2988,-3.57,53.6,0,7.9,80
2989,-3.38,50.8,0,-19,80
2990,-3.01,45.2,0,-37.2,80
2991,-2.67,40,0,-34.6,80
2992,-2.14,32,0,-53.1,-80
2993,-1.21,18.1,0,-92.7,-80
2994,-0.15,2.3,0,-105.7,-103
2995,0.77,-11.6,0,-92.7,-104
2996,1.52,-22.9,0,-74.9,-97
2997,1.98,-29.7,0,-45.8,-80
2998,2.29,-34.4,0,-31.3,-80
2999,2.85,-42.7,0,-55.1,-97
3000,3.04,-45.6,0,-19.6,-80
3001,2.78,-41.7,0,26.2,-80
3002,2.53,-37.9,0,25.1,-80
3003,2.22,-33.3,0,30.6,-80
3004,1.68,-25.1,0,54.7,80
3005,0.9,-13.6,0,77.2,80
3006,-0.04,0.7,0,94.8,95
3007,-0.9,13.4,0,85,98
3008,-1.67,25.1,0,77.5,102
3009,-2.45,36.8,0,78.2,114
3010,-2.8,42,0,35,80
3011,-3.1,46.5,0,29.9,80
3012,-3.17,47.6,0,7.3,80
3013,-2.94,44.1,0,-23.6,80
3014,-2.6,39,0,-34,80
3015,-2.63,39.4,0,3.2,80
3016,-2.34,35,0,-29.4,80
3017,-1.76,26.4,0,-57.4,-80
3018,-1.1,16.6,0,-65.8,-80
3019,-0.13,2,0,-97.4,-95
3020,0.81,-12.1,0,-93.8,-105
3021,1.72,-25.7,0,-90.8,-116
3022,2.68,-40.3,0,-96.8,-137
3023,3.12,-46.8,0,-43.6,-90
3024,3.75,-56.2,0,-62.7,-118
3025,3.87,-58,0,-12.2,-80
3026,3.86,-58,0,0.4,-80
3027,3.86,-57.9,0,0.7,-80
3028,3.59,-53.8,0,26.8,-80
3029,3.31,-49.7,0,27.5,-80
3030,2.85,-42.8,0,46,80
3031,2.09,-31.3,0,76.7,80
3032,1.2,-18,0,89,80
3033,0.32,-4.7,0,88.1,83
3034,-0.46,6.8,0,77.2,84
3035,-1.29,19.4,0,83.4,102
3036,-2.06,30.9,0,77.1,108
3037,-2.3,34.5,0,24,80
3038,-2.41,36.2,0,11.2,80
3039,-2.36,35.5,0,-5,80
3040,-2.15,32.3,0,-21.1,80
3041,-2.07,31.1,0,-8.1,80
3042,-1.9,28.5,0,-17.2,80
3043,-1.45,21.7,0,-45.4,-80
3044,-0.77,11.6,0,-67.3,-80
3045,0.09,-1.4,0,-86.8,-88
3046,1.15,-17.2,0,-105.5,-122
3047,2.24,-33.6,0,-109,-142
3048,2.81,-42.1,0,-56.9,-98
3049,3.4,-51,0,-59.1,-110
3050,3.89,-58.3,0,-48.8,-107
3051,4.16,-62.4,0,-26.9,-89
3052,4.2,-63,0,-4.6,-80
3053,3.97,-59.6,0,22.9,-80
3054,3.46,-51.9,0,51.5,0
3055,3.05,-45.8,0,40.9,-80
3056,2.45,-36.7,0,60.4,80
3057,1.82,-27.3,0,62.4,80
3058,1.15,-17.2,0,67.6,80
3059,0.51,-7.7,0,63.6,80
3060,-0.15,2.2,0,66,80
3061,-1.13,16.9,0,97.7,114
3062,-1.55,23.3,0,42.5,80
3063,-1.91,28.7,0,36,80
3064,-2.21,33.2,0,29.9,80
3065,-2.38,35.7,0,17,80
3066,-2.39,35.9,0,1.2,80
3067,-2.29,34.3,0,-10.6,80
3068,-2.17,32.6,0,-11.5,80
3069,-1.85,27.7,0,-32.4,-80
3070,-1.51,22.6,0,-34.2,-80
3071,-0.89,13.4,0,-61.3,-80
3072,-0.37,5.5,0,-52.3,-80
3073,0.2,-3.1,0,-57.5,-80
3074,1.07,-16,0,-86.1,-102
3075,1.41,-21.1,0,-34,-80
3076,1.75,-26.3,0,-34.9,-80
3077,1.86,-27.9,0,-10.5,-80
3078,1.79,-26.9,0,6.9,-80
3079,1.8,-27,0,-0.9,-80
3080,1.86,-27.8,0,-5.7,-80
3081,1.53,-22.9,0,32.7,80
3082,0.99,-14.9,0,53.6,80
3083,0.46,-6.9,0,53.4,80
3084,-0.12,1.8,0,57.8,80
3085,-0.67,10,0,54.6,80
3086,-1.33,19.9,0,66.2,86
3087,-2.31,34.7,0,98.5,133
3088,-2.63,39.5,0,32,80
3089,-2.8,42,0,17,80
3090,-3.15,47.3,0,35.1,82
3091,-3.16,47.4,0,1,80
3092,-2.97,44.5,0,-19.7,80
3093,-2.62,39.4,0,-34.2,80
3094,-2.52,37.8,0,-10.8,80
3095,-2.37,35.5,0,-14.8,80
3096,-1.85,27.7,0,-52.3,-80
3097,-1.17,17.6,0,-67.2,-80
3098,-0.53,8,0,-64.2,-80
3099,0.07,-1.1,0,-60.3,-80
3100,0.74,-11,0,-66.4,-80
3101,1.36,-20.4,0,-62.6,-83
3102,2.12,-31.8,0,-75.7,-107
3103,2.47,-37,0,-34.9,-80
3104,2.74,-41.1,0,-27.3,-80
3105,2.88,-43.2,0,-14.1,-80
3106,3.1,-46.5,0,-21.6,-80
3107,3.16,-47.4,0,-6.2,-80
3108,3.18,-47.8,0,-2.3,-80
3109,3.21,-48.1,0,-2.3,-80
3110,3.07,-46,0,14.1,-50
3111,2.81,-42.1,0,25.9,-50
3112,2.43,-36.5,0,37.7,80
3113,1.99,-29.9,0,43.9,80
3114,1.46,-21.9,0,53.2,80
3115,1.03,-15.5,0,42.9,80
3116,0.58,-8.7,0,45,80
3117,0.04,-0.6,0,54,80
3118,-0.15,2.2,0,18.8,80
3119,-0.31,4.7,0,16.6,50
3120,-0.08,1.1,0,-23.9,-80
3121,0.2,-3.1,0,-27.9,-80
3122,0.6,-9.1,0,-40,-80
3123,1.02,-15.3,0,-41.9,-80
3124,1.53,-23,0,-50.8,-80
3125,2.38,-35.7,0,-84.9,-120
3126,2.75,-41.2,0,-36.9,-80
3127,3.3,-49.5,0,-54.9,-104
3128,3.35,-50.3,0,-5.3,-80
3129,3.4,-51,0,-4.7,-80
3130,3.75,-56.2,0,-34.9,-91
3131,3.83,-57.5,0,-8.7,-80
3132,3.72,-55.8,0,11.6,-80
3133,3.52,-52.8,0,19.8,-80
3134,3.41,-51.1,0,11.1,-80
3135,3.24,-48.7,0,16.5,-80
3136,2.9,-43.6,0,33.9,-80
3137,2.53,-38,0,37,0
3138,1.91,-28.7,0,62.3,80
3139,1.31,-19.6,0,60.2,80
3140,0.64,-9.6,0,67.1,80
3141,0.1,-1.5,0,53.7,80
3142,-0.83,12.5,0,93.5,106
3143,-1.47,22,0,63.4,85
3144,-2.35,35.2,0,87.7,122
3145,-2.44,36.6,0,9.3,80
3146,-2.37,35.6,0,-6.4,80
3147,-2.09,31.3,0,-28.8,80
3148,-1.67,25.1,0,-41.5,-80
3149,-1.11,16.7,0,-56.1,-80
3150,-0.32,4.8,0,-79.2,-80
3151,0.5,-7.5,0,-81.7,-89
3152,1.34,-20.2,0,-84.5,-104
3153,2.98,-44.8,0,-164,-208
3154,3.78,-56.6,0,-79.2,-135
3155,4.72,-70.9,0,-94.7,-165
3156,5.4,-81.1,0,-68,-149
3157,6.03,-90.5,0,-62.7,-153
3158,6.3,-94.4,0,-26.6,-121
3159,6.56,-98.4,0,-26.1,-124
3160,6.7,-100.5,0,-14.4,-114
3161,6.64,-99.5,0,6.7,-92
3162,6.49,-97.3,0,14.7,-82
3163,6.27,-94.1,0,21.6,-80
3164,5.87,-88.1,0,39.9,-80
3165,5.5,-82.5,0,37.5,-80
3166,5.12,-76.8,0,37.7,-80
3167,4.76,-71.4,0,36.3,-80
3168,4.38,-65.6,0,38.3,-80
3169,4.03,-60.5,0,34.2,-80
3170,3.54,-53.1,0,49.5,-50
3171,3.11,-46.6,0,43.4,-50
3172,2.71,-40.7,0,39.4,-50
3173,2.13,-31.9,0,58.6,80
3174,1.73,-26,0,39.4,80
3175,1.23,-18.4,0,50.6,80
3176,0.67,-10,0,55.9,80
3177,0.36,-5.5,0,30.3,80
3178,0.16,-2.4,0,20.6,80
3179,0.15,-2.3,0,0.4,-80
3180,0.18,-2.7,0,-2.7,-80
3181,0.49,-7.4,0,-31.3,-80
3182,1.02,-15.3,0,-52.6,-80
3183,1.67,-25.1,0,-65.5,-90
3184,2.53,-37.9,0,-85.3,-123
3185,3.35,-50.2,0,-82.1,-132
3186,4.14,-62,0,-78.7,-140
3187,5,-75,0,-86.4,-161
3188,5.91,-88.7,0,-91,-179
3189,6.58,-98.7,0,-66.8,-165
3190,7.25,-236.2,0,-66.6,-255
3191,7.85,-277.4,0,-60.7,-255
3192,8.21,-303,0,-35.4,-255
3193,8.45,-321.4,0,-24.6,-255
3194,8.58,-331.3,0,-12.9,-255
3195,8.53,-327.4,0,5.1,-255
3196,8.34,-313.3,0,18.5,-255
3197,8.02,-289.3,0,32.7,-255
3198,7.83,-275.8,0,18.9,-255
3199,8.32,-311.4,0,-49,-255
3200,8.03,-290.1,0,29,-255
3201,7.89,-280.5,0,13.4,-255
3202,7.52,-254.6,0,37.3,-217
3203,7.02,-221.9,0,50.1,-171
3204,6.56,-98.3,0,46.5,-80
3205,6.07,-91,0,48.9,-80
3206,5.4,-81,0,66.5,-80
3207,4.54,-68.1,0,86.4,80
3208,3.85,-57.8,0,68.9,80
3209,3.12,-46.8,0,72.9,80
3210,2.44,-36.6,0,68.4,80
3211,1.91,-28.7,0,52.6,80
3212,1.76,-26.3,0,15.5,-80
3213,1.83,-27.5,0,-7.9,-80
3214,2.16,-32.5,0,-33,-80
3215,2.39,-35.9,0,-22.8,-80
3216,2.91,-43.7,0,-52,-95
3217,4.4,-66,0,-148.9,-214
3218,5.47,-82.1,0,-107.3,-189
3219,6.55,-98.3,0,-107.7,-206
3220,7.63,-262.1,0,-108,-255
3221,8.68,-339,0,-104.8,-255
3222,9.68,-421.4,0,-99.8,-255
3223,10.64,-509.2,0,-95.9,-255
3224,11.31,-575.2,0,-66.9,-255
3225,12.12,-660.8,0,-81.2,-255
3226,13.02,-762.8,0,-90.2,-255
3227,13.61,-833.3,0,-58.8,-255
3228,14.4,-932.7,0,-78.9,-255
3229,15.04,-1018.1,0,-64.4,-255
3230,16.07,-1162.7,0,-103.3,-255
3231,17.05,-1308.6,0,-97.9,-255
3232,17.47,-1372.6,0,-41.2,-255
3233,18.68,-1570.5,0,-121.7,-255
3234,19.84,-1771.9,0,-116.2,-255
3235,21.08,-1999,0,-123.3,-255
3236,22.42,-2261.2,0,-134,-255
3237,23.54,-2493.6,0,-112.4,-255
3238,25.12,-2838.4,0,-157.5,-255
3239,26.82,-3236.2,0,-170.2,-255
3240,28.67,-3699.8,0,-185.7,-255
3241,30.7,0,0,0,0
3242,32.9,0,0,0,0
3243,35.32,0,0,0,0
3244,38,0,0,0,0
3245,40.94,0,0,0,0
3246,44.17,0,0,0,0
3247,47.71,0,0,0,0
3248,51.54,0,0,0,0
3249,55.6,0,0,0,0
3250,55.53,0,0,0,0
3251,59.92,0,0,0,0
3252,63.02,0,0,0,0
3253,65.34,0,0,0,0
3254,66.92,0,0,0,0
3255,67.89,0,0,0,0
3256,68.51,0,0,0,0
3257,68.96,0,0,0,0
3258,69.26,0,0,0,0
3259,70.13,0,0,0,0
3260,70.93,0,0,0,0
3261,68.39,0,0,0,0
3262,69.18,0,0,0,0
3263,69.83,0,0,0,0
3264,70.39,0,0,0,0
3265,70.9,0,0,0,0
3266,68.05,0,0,0,0
3267,68.4,0,0,0,0
3268,69.87,0,0,0,0
3269,70.61,0,0,0,0
3270,70.79,0,0,0,0
3271,71.66,0,0,0,0
3272,72.45,0,0,0,0
3273,73.22,0,0,0,0
3274,73.98,0,0,0,0
3275,74.65,0,0,0,0
3276,75.24,0,0,0,0
3277,75.77,0,0,0,0
3278,76.26,0,0,0,0
3279,76.27,0,0,0,0
3280,76.69,0,0,0,0
3281,77.06,0,0,0,0
3282,77.36,0,0,0,0
3283,77.51,0,0,0,0
3284,77.68,0,0,0,0
3285,77.84,0,0,0,0
3286,78.06,0,0,0,0
3287,78.21,0,0,0,0
3288,78.34,0,0,0,0
3289,78.51,0,0,0,0
3290,78.66,0,0,0,0
3291,78.83,0,0,0,0
3292,78.99,0,0,0,0
3293,79.13,0,0,0,0
3294,79.26,0,0,0,0
3295,79.4,0,0,0,0
3296,79.54,0,0,0,0
3297,79.7,0,0,0,0
3298,79.84,0,0,0,0
3299,79.97,0,0,0,0
3300,80.09,0,0,0,0
3301,80.2,0,0,0,0
3302,80.32,0,0,0,0
3303,80.45,0,0,0,0
3304,80.58,0,0,0,0
3305,80.7,0,0,0,0
3306,80.81,0,0,0,0
3307,80.91,0,0,0,0
3308,81.02,0,0,0,0
3309,81.13,0,0,0,0
3310,81.24,0,0,0,0
3311,81.35,0,0,0,0
3312,81.44,0,0,0,0
3313,81.53,0,0,0,0
3314,81.62,0,0,0,0
3315,81.72,0,0,0,0
3316,81.83,0,0,0,0
3317,81.94,0,0,0,0
3318,82.03,0,0,0,0
3319,82.11,0,0,0,0
3320,82.18,0,0,0,0
3321,82.25,0,0,0,0
3322,82.34,0,0,0,0
3323,82.43,0,0,0,0
3324,82.51,0,0,0,0
3325,82.59,0,0,0,0
3326,82.65,0,0,0,0
3327,82.73,0,0,0,0
3328,82.81,0,0,0,0
3329,82.89,0,0,0,0
3330,82.96,0,0,0,0
3331,83.01,0,0,0,0
3332,83.07,0,0,0,0
3333,83.12,0,0,0,0
3334,83.19,0,0,0,0
3335,83.27,0,0,0,0
3336,83.34,0,0,0,0
3337,83.4,0,0,0,0
3338,83.46,0,0,0,0
3339,83.51,0,0,0,0
3340,83.56,0,0,0,0
3341,83.62,0,0,0,0
3342,83.68,0,0,0,0
3343,83.73,0,0,0,0
3344,83.78,0,0,0,0
3345,83.82,0,0,0,0
3346,83.88,0,0,0,0
3347,83.93,0,0,0,0
3348,83.99,0,0,0,0
3349,84.04,0,0,0,0
3350,84.08,0,0,0,0
3351,84.12,0,0,0,0
3352,84.15,0,0,0,0
3353,84.2,0,0,0,0
3354,84.25,0,0,0,0
3355,84.29,0,0,0,0
3356,84.33,0,0,0,0
3357,84.37,0,0,0,0
3358,84.41,0,0,0,0
3359,84.45,0,0,0,0
3360,84.5,0,0,0,0
3361,84.54,0,0,0,0
3362,84.57,0,0,0,0
3363,84.6,0,0,0,0
3364,84.62,0,0,0,0
3365,84.66,0,0,0,0
3366,84.7,0,0,0,0
3367,84.74,0,0,0,0
3368,84.78,0,0,0,0
3369,84.81,0,0,0,0
3370,84.84,0,0,0,0
3371,84.88,0,0,0,0
3372,84.92,0,0,0,0
3373,84.95,0,0,0,0
3374,84.98,0,0,0,0
3375,85,0,0,0,0
3376,85.02,0,0,0,0
3377,85.05,0,0,0,0
3378,85.08,0,0,0,0
3379,85.1,0,0,0,0
3380,85.14,0,0,0,0
3381,85.16,0,0,0,0
3382,85.18,0,0,0,0
3383,85.2,0,0,0,0
3384,85.22,0,0,0,0
3385,85.25,0,0,0,0
3386,85.28,0,0,0,0
3387,85.3,0,0,0,0
3388,85.32,0,0,0,0
3389,85.34,0,0,0,0
3390,85.36,0,0,0,0
3391,85.38,0,0,0,0
3392,85.41,0,0,0,0
3393,85.42,0,0,0,0
3394,85.43,0,0,0,0
3395,85.44,0,0,0,0
3396,85.47,0,0,0,0
3397,85.48,0,0,0,0
3398,85.5,0,0,0,0
3399,85.53,0,0,0,0
3400,85.55,0,0,0,0
3401,85.56,0,0,0,0
3402,85.58,0,0,0,0
3403,85.6,0,0,0,0
3404,85.61,0,0,0,0
3405,85.62,0,0,0,0
3406,85.63,0,0,0,0
3407,85.64,0,0,0,0
3408,85.65,0,0,0,0
3409,85.67,0,0,0,0
3410,85.68,0,0,0,0
3411,85.7,0,0,0,0
3412,85.71,0,0,0,0
3413,85.72,0,0,0,0
3414,85.73,0,0,0,0
3415,85.74,0,0,0,0
3416,85.75,0,0,0,0
3417,85.77,0,0,0,0
3418,85.78,0,0,0,0
3419,85.79,0,0,0,0
3420,85.8,0,0,0,0
3421,85.81,0,0,0,0
3422,85.83,0,0,0,0
3423,85.84,0,0,0,0
3424,85.85,0,0,0,0
3425,85.85,0,0,0,0
3426,85.86,0,0,0,0
3427,85.87,0,0,0,0
3428,85.88,0,0,0,0
3429,85.9,0,0,0,0
3430,85.91,0,0,0,0
3431,85.92,0,0,0,0
3432,85.92,0,0,0,0
3433,85.93,0,0,0,0
3434,85.94,0,0,0,0
3435,85.95,0,0,0,0
3436,85.95,0,0,0,0
3437,85.96,0,0,0,0
3438,85.96,0,0,0,0
3439,85.96,0,0,0,0
3440,85.97,0,0,0,0
3441,85.98,0,0,0,0
3442,85.99,0,0,0,0
3443,86,0,0,0,0
3444,86.01,0,0,0,0
3445,86.01,0,0,0,0
3446,86.01,0,0,0,0
3447,86.01,0,0,0,0
3448,86.02,0,0,0,0
3449,86.04,0,0,0,0
3450,86.05,0,0,0,0
3451,86.05,0,0,0,0
3452,86.05,0,0,0,0
3453,86.06,0,0,0,0
3454,86.07,0,0,0,0
3455,86.07,0,0,0,0
3456,86.08,0,0,0,0
3457,86.08,0,0,0,0
3458,86.08,0,0,0,0
3459,86.09,0,0,0,0
3460,86.1,0,0,0,0
3461,86.11,0,0,0,0
3462,86.1,0,0,0,0
3463,86.11,0,0,0,0
3464,86.11,0,0,0,0
3465,86.1,0,0,0,0
3466,86.11,0,0,0,0
3467,86.12,0,0,0,0
3468,86.12,0,0,0,0
3469,86.12,0,0,0,0
3470,86.13,0,0,0,0
3471,86.14,0,0,0,0
3472,86.14,0,0,0,0
3473,86.14,0,0,0,0
3474,86.15,0,0,0,0
3475,86.16,0,0,0,0
3476,86.15,0,0,0,0
3477,86.15,0,0,0,0
3478,86.15,0,0,0,0
3479,86.16,0,0,0,0
3480,86.17,0,0,0,0
3481,86.17,0,0,0,0
3482,86.18,0,0,0,0
3483,86.18,0,0,0,0
3484,86.19,0,0,0,0
3485,86.19,0,0,0,0
3486,86.19,0,0,0,0
3487,86.18,0,0,0,0
3488,86.17,0,0,0,0
3489,86.17,0,0,0,0
3490,86.18,0,0,0,0
3491,86.18,0,0,0,0
3492,86.18,0,0,0,0
3493,86.19,0,0,0,0
3494,86.19,0,0,0,0
